show,season,episode,character,line,line_no
Schitt's Creek,1,5,David,"Okay, so it's 8:15. It's 8:15.",3872
Schitt's Creek,1,5,David,"We should have started at 8. So... fifteen minutes late, let's sit down and I will... explain the game.",3873
Schitt's Creek,1,5,Alexis,And I would just like to thank everybody so much for coming.,3874
Schitt's Creek,1,5,Alexis,"This is the first social thing that I've done in like a really long time, so let's just have so much fun and we'll just see where the night takes us.",3875
Schitt's Creek,1,5,David,"Well, it'll take us to a three part games night that ends at 10.",3876
Schitt's Creek,1,5,Alexis,"Okay, well, we'll see.",3877
Schitt's Creek,1,5,David,"Okay, so let's start.",3878
Schitt's Creek,1,5,Alexis,Okay.,3879
Schitt's Creek,1,5,David,Let's start by putting down 10 famous names onto the pieces of paper in front of you.,3880
Schitt's Creek,1,5,Mutt,I don't think I can fit ten names on this piece of paper.,3881
Schitt's Creek,1,5,David,That's funny. That's funny. No. One per piece of paper.,3882
Schitt's Creek,1,5,David,"Ten pieces of paper, ten names.",3883
Schitt's Creek,1,5,Eric,Who should I put down?,3884
Schitt's Creek,1,5,David,"I can't tell you that, Eric,",3885
Schitt's Creek,1,5,David,'cause that would wreck the game.,3886
Schitt's Creek,1,5,Eric,So then how do I know what to put?,3887
Schitt's Creek,1,5,David,Oh my God.,3888
Schitt's Creek,1,5,Stevie,(Whispers) Relax.,3889
Schitt's Creek,1,5,Twyla,Can you put yourself down?,3890
Schitt's Creek,1,5,Alexis,"Oh, okay, who wants a shot? Because I do.",3891
Schitt's Creek,1,5,David,"No, we need to finish putting the names down first.",3892
Schitt's Creek,1,5,Stage directions,(Knock at the door),3893
Schitt's Creek,1,5,David,Who's that?,3894
Schitt's Creek,1,5,Alexis,"Okay, I may or may not have invited a few other people.",3895
Schitt's Creek,1,5,David,What kind-who?,3896
Schitt's Creek,1,5,David,I don't know. I met them on the way home.,3897
Schitt's Creek,1,5,Stage directions,"(Running footsteps, door clicks open)",3898
Schitt's Creek,1,5,Alexis,Hey!,3899
Schitt's Creek,1,5,Dane,Hey.,3900
Schitt's Creek,1,5,Alexis,How are you?,3901
Schitt's Creek,1,5,Dane,"Good, good.",3902
Schitt's Creek,1,5,Alexis,Good. Hey!,3903
Schitt's Creek,1,5,Dane,"Hey, kids.",3904
Schitt's Creek,1,5,Dane,Stevie... Mutt... Twyla.,3905
Schitt's Creek,1,5,Stevie,"Hey, Dane.",3906
Schitt's Creek,1,5,David,Who the... Bleep... is this?,3907
Schitt's Creek,1,5,David,"He's the worst, okay? So just breathe through it.",3908
Schitt's Creek,1,5,David,Hi. David Rose. Oh... 'Kay.,3909
Schitt's Creek,1,5,David,"So we have split into teams and that's an odd number, so we're... stuck.",3910
Schitt's Creek,1,5,David,No worries. We're here for the party. Keg's in the truck.,3911
Schitt's Creek,1,5,David,What kegs? No one ordered a keg.,3912
Schitt's Creek,1,5,David,"David, can you please not be rude in front of...",3913
Schitt's Creek,1,5,Dane,Dane.,3914
Schitt's Creek,1,5,Alexis,Dane?,3915
Schitt's Creek,1,5,Eric,So now what?,3916
Schitt's Creek,1,5,David,"(Jumps) Oh, God!",3917
Schitt's Creek,1,5,David,"In the bowl, Eric. Put them in the...",3918
Schitt's Creek,1,5,Stage directions,"(Papers rustle, pen clatters)",3919
Schitt's Creek,1,5,Stage directions,(Crickets chirp),3920
Schitt's Creek,1,5,Johnny,Wow.,3921
Schitt's Creek,1,5,Moira,Yeah.,3922
Schitt's Creek,1,5,Moira,I can't see out of one eye.,3923
Schitt's Creek,1,5,Moira,"But I'm still alive, that's the main thing.",3924
Schitt's Creek,1,5,Stage directions,(Sighs) I'm hungry. Should I go get...,3925
Schitt's Creek,1,5,Moira,No! No. You don't have to get anything.,3926
Schitt's Creek,1,5,Moira,"I will get some food, I will get the wine.",3927
Schitt's Creek,1,5,Moira,You... have done more than enough.,3928
Schitt's Creek,1,5,Stage directions,(Wine glasses clink),3929
Schitt's Creek,1,5,Bob,"Oh good, you're done.",3930
Schitt's Creek,1,5,Bob,We uh... we didn't wanna interrupt.,3931
Schitt's Creek,1,5,Johnny,What're doing here?,3932
Schitt's Creek,1,5,Bob,"Oh, just finishing off the latest Harold Zable novel.",3933
Schitt's Creek,1,5,Stage directions,(Chuckles) You ever read him?,3934
Schitt's Creek,1,5,Bob,How long have you been here?,3935
Schitt's Creek,1,5,Bob,Quite a while.,3936
Schitt's Creek,1,5,Bob,"Yeah, you seemed to have a little trouble there, getting going.",3937
Schitt's Creek,1,5,Bob,"And, uh, well, we uh...",3938
Schitt's Creek,1,5,Bob,"We didn't think you needed the extra pressure on you, so...",3939
Schitt's Creek,1,5,Gwen,"Oh, hi! You're good.",3940
Schitt's Creek,1,5,Moira,And you are?,3941
Schitt's Creek,1,5,Bob,"I'm Bob, this is my wife Gwen, and, uh, this is our cabin.",3942
Schitt's Creek,1,5,Johnny,"Oh, no, no, no. This is Roland and Jocelyn's cabin.",3943
Schitt's Creek,1,5,Gwen,"No, they're a mile up the road.",3944
Schitt's Creek,1,5,Bob,"Big tree, a fence. You can't miss it.",3945
Schitt's Creek,1,5,Stage directions,"(Awkward silence, Johnny sighs)",3946
Schitt's Creek,1,5,David,She died! She's a dead person!,3947
Schitt's Creek,1,5,Twyla,Marilyn Monroe!,3948
Schitt's Creek,1,5,David,No! She helps people!,3949
Schitt's Creek,1,5,Twyla,Oprah.,3950
Schitt's Creek,1,5,Stevie,Calcutta! Calcutta!,3951
Schitt's Creek,1,5,David,Calcutta! The lepers!,3952
Schitt's Creek,1,5,David,She's the mother... She's a mother...,3953
Schitt's Creek,1,5,David,"It's not your turn, Alexis!",3954
Schitt's Creek,1,5,Twyla,Princess Diana.,3955
Schitt's Creek,1,5,Stevie and David,No! She's...,3956
Schitt's Creek,1,5,David,"The lepers in Calcutta, she helps them.",3957
Schitt's Creek,1,5,Stevie,Lepers! Lepers!,3958
Schitt's Creek,1,5,David,There's all these lepers.,3959
Schitt's Creek,1,5,Alexis,Stop yelling at her though!,3960
Schitt's Creek,1,5,David,It's the point of the game is the yell!,3961
Schitt's Creek,1,5,David,She's a mother and has your cousin's name.,3962
Schitt's Creek,1,5,Twyla,Teresa?,3963
Schitt's Creek,1,5,Twyla,Mother Teresa!,3964
Schitt's Creek,1,5,Alexis,Yes!,3965
Schitt's Creek,1,5,David,You can't say mother! You can't say mother!,3966
Schitt's Creek,1,5,Mutt,She wasn't getting it.,3967
Schitt's Creek,1,5,David,That's the point!,3968
Schitt's Creek,1,5,David,"Anyway, no points for them. We have to start this again.",3969
Schitt's Creek,1,5,Dane,This party's terrible.,3970
Schitt's Creek,1,5,David,Excuse me?,3971
Schitt's Creek,1,5,Alexis,"Okay, so then, hey, why don't we do something else, like a drinking game.",3972
Schitt's Creek,1,5,David,No! Absolutely not!,3973
Schitt's Creek,1,5,David,"Every time the vein in my brother's eye twitches, we take a drink.",3974
Schitt's Creek,1,5,David,Why would you bring up my eye in front of all these people?,3975
Schitt's Creek,1,5,Stage directions,(Knock at the door),3976
Schitt's Creek,1,5,David,Who is that?!,3977
Schitt's Creek,1,5,Alexis,Calm down.,3978
Schitt's Creek,1,5,Alexis,"Dane thought he should just invite over a few more of his friends, so...",3979
Schitt's Creek,1,5,David,"Oh, did he?",3980
Schitt's Creek,1,5,Alexis,Yeah.,3981
Schitt's Creek,1,5,Dane,Who's up for strip poker?,3982
Schitt's Creek,1,5,David,"Okay, you know what? I'm out. No, that's it.",3983
Schitt's Creek,1,5,David,I'm gonna call it a night. I'm gonna pack it in.,3984
Schitt's Creek,1,5,David,"Eric, don't look at my eye!",3985
Schitt's Creek,1,5,Alexis,Why are you being such an old woman?,3986
Schitt's Creek,1,5,Alexis,"I'm sorry that I wanted to have fun tonight and invite a few random guys over and try and make out with them, okay?",3987
Schitt's Creek,1,5,Alexis,You're not the only one dying in this town.,3988
Schitt's Creek,1,5,Alexis,It is boring and I am just trying to make the best of it.,3989
Schitt's Creek,1,5,Alexis,"I'm really sorry everybody. No offense, okay?",3990
Schitt's Creek,1,5,Twyla,I'm well-versed in family conflict...,3991
Schitt's Creek,1,5,David,I'm sure you are. Alexis?,3992
Schitt's Creek,1,5,David,"If you want to party, have a party.",3993
Schitt's Creek,1,5,David,"But I have a queen bed next door with my name on it and I have been looking forward to sleeping in that bed all day, so...",3994
Schitt's Creek,1,5,Mutt,Maybe we should go.,3995
Schitt's Creek,1,5,Alexis,"No. You know what, guys? It's totally fine.",3996
Schitt's Creek,1,5,Alexis,"David, I would love it if you would come and party with us, but it's totally up to you.",3997
Schitt's Creek,1,5,David,And I'm totally gonna go. So everybody have a good night.,3998
Schitt's Creek,1,5,David,I don't know who you are!,3999
Schitt's Creek,1,5,David,"Dane, put that down and get off my bed!",4000
Schitt's Creek,1,5,David,No one on my bed tonight. And don't-no one throw up!,4001
Schitt's Creek,1,5,Stage directions,(Door slams shut),4002
Schitt's Creek,1,5,David,"So his eye twitched five times, so drink up, bitches!",4003
Schitt's Creek,1,5,Guys,All right!,4004
Schitt's Creek,1,5,Alexis,Woo!,4005
Schitt's Creek,1,5,Dane,Shots! All right. Ready and...,4006
Schitt's Creek,1,5,Johnny,"And once again, my apologies.",4007
Schitt's Creek,1,5,Moira,"And I'm sorry, I don't know how to make a bed.",4008
Schitt's Creek,1,5,Johnny,"And I may have damaged your corkscrew, Bob.",4009
Schitt's Creek,1,5,Bob,You broke it in half.,4010
Schitt's Creek,1,5,Stage directions,(Door rattles as Johnny struggles),4011
Schitt's Creek,1,5,Johnny,"Okay, the door, it won't open. The door won't open.",4012
Schitt's Creek,1,5,Bob,It's locked.,4013
Schitt's Creek,1,5,Johnny,"Oh, it's locked.",4014
Schitt's Creek,1,5,Moira,What do you want from us?,4015
Schitt's Creek,1,5,Bob,"Yes, it's... it's locked to prevent strangers from coming into the cabin.",4016
Schitt's Creek,1,5,Bob,"See, uh, we didn't realize that, uh, strangers would already be in the cabin when we locked it.",4017
Schitt's Creek,1,5,Johnny,I see. Oh. Okay.,4018
Schitt's Creek,1,5,Moira,Bye!,4019
Schitt's Creek,1,5,Johnny,There we go.,4020
Schitt's Creek,1,5,Moira,Thank you. Bye.,4021
Schitt's Creek,1,5,Johnny,"You've been consummate hosts, really. Fantastic day.",4022
Schitt's Creek,1,5,Stage directions,(Door bangs shut),4023
Schitt's Creek,1,5,Stage directions,(Music plays),4024
Schitt's Creek,1,5,Twyla,"Hey, Mutt, can you pass me a drink? Um...",4025
Schitt's Creek,1,5,Stage directions,"(Door bangs shut, muted chatter through door)",4026
Schitt's Creek,1,5,Stevie,Sorry. Hey!,4027
Schitt's Creek,1,5,David,Hi!,4028
Schitt's Creek,1,5,David,Here's the thing.,4029
Schitt's Creek,1,5,David,"Um, I'm sorry that you and your sister are in a domestic, and I'm sorry that I invited Eric.",4030
Schitt's Creek,1,5,David,That joke was funnier in theory.,4031
Schitt's Creek,1,5,David,Bad joke.,4032
Schitt's Creek,1,5,David,But I'm gonna need you to come back in there.,4033
Schitt's Creek,1,5,David,Why?,4034
Schitt's Creek,1,5,David,"Because I don't really like most of those people and, believe it or not, we are in the middle of a very intense game of drunken charades and my team is losing. Badly.",4035
Schitt's Creek,1,5,David,"Well, that's not really my thing.",4036
Schitt's Creek,1,5,David,"It's not my thing either, but you were right; We're way too similar and I am having a very hard time losing, so...",4037
Schitt's Creek,1,5,David,I will happily let you get back to this big queen bed if you'll just help us win a few more rounds.,4038
Schitt's Creek,1,5,David,Just need somebody sober.,4039
Schitt's Creek,1,5,David,I can't...,4040
Schitt's Creek,1,5,Stevie,Please.,4041
Schitt's Creek,1,5,Stevie,Go back in there. It's embarrassing.,4042
Schitt's Creek,1,5,Stevie,They are way too drunk to remember.,4043
Schitt's Creek,1,5,Stage directions,(Sighs),4044
Schitt's Creek,1,5,Stevie,Just two winning rounds and then it's over.,4045
Schitt's Creek,1,5,Stevie,Then you can go back to your book.,4046
Schitt's Creek,1,5,David,Fine. Fine. Two rounds.,4047
Schitt's Creek,1,5,Stevie,You can go back to sleep.,4048
Schitt's Creek,1,5,David,Quick. Quick rounds.,4049
Schitt's Creek,1,5,Stevie,Thank you.,4050
Schitt's Creek,1,5,David,Fine.,4051
Schitt's Creek,1,5,Stevie,Thank you.,4052
Schitt's Creek,1,5,Stevie,"And just don't look at the stain on your bed, and we'll mime something special.",4053
Schitt's Creek,1,5,David,What stain?,4054
Schitt's Creek,1,5,Stevie,Uh...,4055
Schitt's Creek,1,5,David,You're lucky I'm good at this game.,4056
Schitt's Creek,1,5,Dane,Yes! A mexican...,4057
Schitt's Creek,1,5,Alexis,Just get this one!,4058
Schitt's Creek,1,5,Moira,"Are you sure you don't want to call a tradesman or someone, John?",4059
Schitt's Creek,1,5,Moira,"Moira, I don't need a tradesman.",4060
Schitt's Creek,1,5,Moira,"I can handle a screwdriver, okay?",4061
Schitt's Creek,1,5,Moira,This is working out just... fine.,4062
Schitt's Creek,1,5,Stage directions,(Grunts of effort) And... that... is... in.,4063
Schitt's Creek,1,5,Moira,Look at this.,4064
Schitt's Creek,1,5,Stage directions,(Opens and closes door),4065
Schitt's Creek,1,5,Moira,Instant lock.,4066
Schitt's Creek,1,5,Moira,"Yes, let me tell you, Eddie.",4067
Schitt's Creek,1,5,Moira,You look awfully good in that blue collar.,4068
Schitt's Creek,1,5,Johnny,"(Voice-breaking twang) Well, thank you very much, Mrs. Rose.",4069
Schitt's Creek,1,5,Johnny,I don't often get compliments when I'm fixing doors.,4070
Schitt's Creek,1,5,Johnny,"Oh, Edward, I'm afraid I must tell you, I shan't be able to pay you today.",4071
Schitt's Creek,1,5,Stage directions,"(Voice-breaking twang) Well, that's okay, Mrs. Rose.",4072
Schitt's Creek,1,5,Johnny,"Maybe there's um... some other way you can pay me, if you get my drift.",4073
Schitt's Creek,1,5,Stage directions,"(Door rips open, lock jingles uselessly)",4074
Schitt's Creek,1,5,Johnny,Did you take my mask?,4075
Schitt's Creek,1,5,Johnny,Thank you.,4076
Schitt's Creek,1,5,Stage directions,(Door bangs shut),4077
Schitt's Creek,1,5,Stage directions,"(Voice-breaking twang) Well, maybe I'll use a bigger screw, Mrs. Rose.",4078
Schitt's Creek,1,5,Johnny,Don't you go anywheres.,4079
Schitt's Creek,1,5,Moira,"I'll be right here, Eddie.",4080
Schitt's Creek,1,6,Johnny,"Hey, Moira, could you turn that down please?",4081
Schitt's Creek,1,6,Johnny,Important call coming through.,4082
Schitt's Creek,1,6,Johnny,Stevie says it's the guy from the winery.,4083
Schitt's Creek,1,6,Johnny,Hmm.,4084
Schitt's Creek,1,6,Stage directions,(Sighs),4085
Schitt's Creek,1,6,Stage directions,(Phone rings),4086
Schitt's Creek,1,6,Johnny,"Hello, Johnny Rose.",4087
Schitt's Creek,1,6,Stage directions,(Phone continues ringing),4088
Schitt's Creek,1,6,Johnny,Hello? Hello?,4089
Schitt's Creek,1,6,Johnny,Ah.,4090
Schitt's Creek,1,6,Stage directions,(Door opens),4091
Schitt's Creek,1,6,Johnny,Stevie?,4092
Schitt's Creek,1,6,Stevie,I put it through!,4093
Schitt's Creek,1,6,Johnny,Okay.,4094
Schitt's Creek,1,6,Moira,Who is it?,4095
Schitt's Creek,1,6,Johnny,Herb Ertlinger.,4096
Schitt's Creek,1,6,Johnny,Excuse me?,4097
Schitt's Creek,1,6,Johnny,Herb Ertlinger from the winery.,4098
Schitt's Creek,1,6,Johnny,He's the only guy that's gotten back to me on my proposal (phone starts ringing) And-and now the ph- (picks up),4099
Schitt's Creek,1,6,Johnny,Hi! Hello!,4100
Schitt's Creek,1,6,Stage directions,(Phone continues ringing),4101
Schitt's Creek,1,6,Stage directions,(Yelling) There's something wrong with the phones!,4102
Schitt's Creek,1,6,Moira,"John, have her patch it through to the kids' room.",4103
Schitt's Creek,1,6,Stage directions,"(Yelling) Yeah, patch it through to the kids' room!",4104
Schitt's Creek,1,6,Stevie,Okay!,4105
Schitt's Creek,1,6,Stevie,Very good suggestion!,4106
Schitt's Creek,1,6,Stage directions,(Knocks on door),4107
Schitt's Creek,1,6,Stevie,Kids!,4108
Schitt's Creek,1,6,Stage directions,(Phone rings in kids' room),4109
Schitt's Creek,1,6,Stevie,"David, answer the phone!",4110
Schitt's Creek,1,6,Stevie,He has his headphones in; He can't hear it.,4111
Schitt's Creek,1,6,Stevie,Then you answer it!,4112
Schitt's Creek,1,6,Alexis,Okay!,4113
Schitt's Creek,1,6,Stage directions,(Phone continues ringing),4114
Schitt's Creek,1,6,Alexis,Hello?,4115
Schitt's Creek,1,6,Alexis,"Alexis, could you open the door, please?",4116
Schitt's Creek,1,6,Stage directions,(Rattling door handle) I'll take it.,4117
Schitt's Creek,1,6,Alexis,"No, sorry, you have the wrong room.",4118
Schitt's Creek,1,6,Alexis,He's actually in room 6.,4119
Schitt's Creek,1,6,Johnny,"Alexis, unlock the door please!",4120
Schitt's Creek,1,6,Johnny,Okay! No problem. Bye.,4121
Schitt's Creek,1,6,Johnny,He's gonna call you back in your room!,4122
Schitt's Creek,1,6,Johnny,No!,4123
Schitt's Creek,1,6,Stage directions,(Phone starts ringing),4124
Schitt's Creek,1,6,Johnny,Hello?,4125
Schitt's Creek,1,6,Stage directions,(Phone keeps ringing),4126
Schitt's Creek,1,6,Stage directions,(Birds chirp),4127
Schitt's Creek,1,6,David,Can you get a heart murmur from a lack of sleep?,4128
Schitt's Creek,1,6,David,Because I have not slept since we've got here and I think my body is shutting down.,4129
Schitt's Creek,1,6,David,"Well, I hate to admit it, but I actually know very little about heart murmurs.",4130
Schitt's Creek,1,6,David,"Well, I have one.",4131
Schitt's Creek,1,6,David,"Uh, the pulse is very irregular.",4132
Schitt's Creek,1,6,David,"Honestly, David, I have tried to find my pulse like a thousand times and nothing. So don't worry about it.",4133
Schitt's Creek,1,6,David,"No, this is very serious!",4134
