show,season,episode,character,line,line_no
Dawson's Creek,1,3,Jen,"No. Not at all, Dawson. I mean, I'm glad that we can talk about this. I was a little hurt earlier when you wouldn't say a word to me and I was sure you ran to pour your heart out to Joey.",3660
Dawson's Creek,1,3,Dawson,"Well, I won't make that mistake again. Do me a favor Jen. Promise me that you'll always be up front and honest with me.",3661
Dawson's Creek,1,3,Jen,Okay.,3662
Dawson's Creek,1,3,Dawson,"It's not just a passing remark. I firmly believe that secrets destroy. They wound and hurt to k*ll and I really want us to have a chance. Okay? So no secrets between us, ever.",3663
Dawson's Creek,1,3,Jen,"Yeah, yeah, I mean, but, don't you think that in certain situations there are things that people just don't want to know.",3664
Dawson's Creek,1,3,Dawson,No because even if my mom had fallen completely out of love with my dad then she should have been honest with him.,3665
Dawson's Creek,1,3,Jen,"I'm not talking about your parents. I mean, don't you ever wonder why two months ago I suddenly came to live up here?",3666
Dawson's Creek,1,3,Dawson,Well you told me it's because your grandfather's sick and your grandmother needed your help.,3667
Dawson's Creek,1,3,Jen,"My grandmother's been an RN for the past 40 years, the only thing I can help her with is staying out of her way.",3668
Dawson's Creek,1,3,Dawson,Okay...so why are you here?,3669
Dawson's Creek,1,3,Jen,"Okay. Honesty, right?",3670
Dawson's Creek,1,3,Dawson,Yeah.,3671
Dawson's Creek,1,3,Jen,My parents didn't exactly send me up here to help out Grams. They sent me up here because the cliches about teenagers in the big city are true.,3672
Dawson's Creek,1,3,Dawson,What cliches?,3673
Dawson's Creek,1,3,Jen,"Come on, you've heard them. They grow up too fast, stay out too late, hang out with the wrong kind of people, have s*x to young...",3674
Dawson's Creek,1,3,Dawson,Your parents wanted to get you away from kids like that?,3675
Dawson's Creek,1,3,Jen,"No, Dawson, I was kids like that.",3676
Dawson's Creek,1,3,Dawson,The s*x part?,3677
Dawson's Creek,1,3,Jen,Yeah.,3678
Dawson's Creek,1,3,Dawson,"With a boyfriend, right?",3679
Dawson's Creek,1,3,Jen,"Yeah, but not just to him.",3680
Dawson's Creek,1,3,Dawson,Okay. So all that stuff you said about being a virgin before I should probably disregard that.,3681
Dawson's Creek,1,3,Jen,"And you know what? Maybe I'm just being completely self destructive here because I like you and I know that the timing is off and everything but you know this is at your request. And you know what? You should be honest. You should know who you're dating. You're okay with this, right?",3682
Dawson's Creek,1,3,Dawson,"Yeah. I mean, you know, the way I thought you were talking it was going to be much worse.",3683
Dawson's Creek,1,3,Jen,Dawson?,3684
Dawson's Creek,1,3,Dawson,What?,3685
Dawson's Creek,1,3,Jen,Would you hold my hand?,3686
Dawson's Creek,1,3,Dawson,Yeah. Sure.,3687
Dawson's Creek,1,3,Jen,Hey! I missed you this morning.,3688
Dawson's Creek,1,3,Dawson,Came in early. Movie stuff.,3689
Dawson's Creek,1,3,Jen,"Oh so anyways, I was kind of feeling like blowing off my lab report if you want to go to a movie or something?",3690
Dawson's Creek,1,3,Dawson,"That sounds great, but you know what? I'm so behind in my homework that I don't think my GPA can afford it.",3691
Dawson's Creek,1,3,Jen,"Okay, well, maybe just a quick study break then.",3692
Dawson's Creek,1,3,Dawson,"Okay, yeah, I'll call ya.",3693
Dawson's Creek,1,3,Jen,Yeah?,3694
Dawson's Creek,1,3,Dawson,Definitely.,3695
Dawson's Creek,1,3,Jen,"Dawson, look, about what we talked about last night.",3696
Dawson's Creek,1,3,Dawson,"Jen I really gotta go, okay? But I'll talk to you later.",3697
Dawson's Creek,1,3,Jen,Yeah. Later.,3698
Dawson's Creek,1,3,Jen,*CUT TO Pacey watching Tamara and Mr. Gold again.*,3699
Dawson's Creek,1,3,Jen,*He walks in her classroom.*,3700
Dawson's Creek,1,3,Pacey,Question of the day. Do you think if someone is having an affair with multiple partners they should tell both partners of the arrangement?,3701
Dawson's Creek,1,3,Tamara,"An informal survey, Pacey?",3702
Dawson's Creek,1,3,Pacey,"Oh, no, I think you'll think this is relevent what with STD's and AIDS running rapid. Not to mention the moral involvement.",3703
Dawson's Creek,1,3,Tamara,"No, I agree. If you were intimately involved with someone else, I'd want to know.",3704
Dawson's Creek,1,3,Pacey,"Me? Oh, no, no, no, don't turn this around on me.",3705
Dawson's Creek,1,3,Tamara,Don't turn what around?,3706
Dawson's Creek,1,3,Pacey,The issue.,3707
Dawson's Creek,1,3,Tamara,And what's that?,3708
Dawson's Creek,1,3,Pacey,Well do you like him or do you like me?,3709
Dawson's Creek,1,3,Tamara,You know you're very disarming when you start sounding your age.,3710
Dawson's Creek,1,3,Pacey,"I saw you two at lunch yesterday and today again in the hallway laughing together, the way you brush his arm. Who's it gonna be Tamara? Me or Mr. Gold?",3711
Dawson's Creek,1,3,Tamara,"You know, I never knew you were so bothered by this, Pacey, because I'd hate to think I have to choose. I mean, Benji and I have so much in common. We love to talk about books and authors, and we're both big opera fans, not to mention our legendary man troubles.",3712
Dawson's Creek,1,3,Pacey,Man troubles?,3713
Dawson's Creek,1,3,Tamara,"Yes. Apparently, in your extensive research, you failed to detect that I'm not exactly Benji's type.",3714
Dawson's Creek,1,3,Pacey,No?,3715
Dawson's Creek,1,3,Tamara,Not unless you think I bear some resemblence to Mel Gibson.,3716
Dawson's Creek,1,3,Pacey,Mr. Gold is gay?!,3717
Dawson's Creek,1,3,Tamara,Shhh. It's not to be repeated.,3718
Dawson's Creek,1,3,Pacey,So I don't understand. Yesterday at the cafe when I tried to hold your hand...,3719
Dawson's Creek,1,3,Tamara,And because we were in a public place where any number of students or teachers or parents could see us I didn't let you.,3720
Dawson's Creek,1,3,Pacey,Oh.,3721
Dawson's Creek,1,3,Tamara,"Pacey. If you're confused about us, if you're trying to make sense out of what's happening between us, the best I can tell ya is so am I.",3722
Dawson's Creek,1,3,Pacey,"Yeah, really?",3723
Dawson's Creek,1,3,Tamara,"Yes, really.",3724
Dawson's Creek,1,3,Tamara,*CUT TO hallway.*,3725
Dawson's Creek,1,3,Jen,Hey. I think you owe me about 7/8ths of a conversation.,3726
Dawson's Creek,1,3,Dawson,"Yeah, I guess I do.",3727
Dawson's Creek,1,3,Jen,"I mean, it's probably just my own pathetic insecurities but I want to talk more about what we said last night. Are you sure you're okay with it?",3728
Dawson's Creek,1,3,Dawson,I'm fine with it.,3729
Dawson's Creek,1,3,Jen,Really?,3730
Dawson's Creek,1,3,Dawson,"Yeah, besides Jen it's in the past. It's over and done with. Even if I really did have a problem, what could I do about it?",3731
Dawson's Creek,1,3,Jen,You could tell me.,3732
Dawson's Creek,1,3,Dawson,"Tell you what, Jen? You tell me I'm supposed to say something but I don't know what it is.",3733
Dawson's Creek,1,3,Jen,"Well, then let me help you out. You could tell me why you've been avoiding me all day, or what's behind that look in your eyes, whether it's repulsion or jealousy or complete disapproval because I know I've never seen it before. You could tell me that you suddenly feel strange about us, that maybe we need a little break because you don't seem to know me and maybe you never really did. Or, and now I'll make it really easy for you, you can just tell me if I've left anything out. I didn't think so.",3734
Dawson's Creek,1,3,Jen,*CUT TO Video store.*,3735
Dawson's Creek,1,3,Dawson,So it wouldn't bother you?,3736
Dawson's Creek,1,3,Pacey,Why would it bother me?,3737
Dawson's Creek,1,3,Dawson,Because she's not a virgin. Because she's had s*x with other guys.,3738
Dawson's Creek,1,3,Pacey,"You see, this is what I don't understand about you Dawson. If the woman I was hot for came up to me and in some confessional way told me she wasn't a virgin, don't you see what she's doing for you?",3739
Dawson's Creek,1,3,Dawson,No.,3740
Dawson's Creek,1,3,Pacey,You don't see it.,3741
Dawson's Creek,1,3,Dawson,I don't.,3742
Dawson's Creek,1,3,Pacey,"She's giving you an in. She's saying, ""Look, I understand that you're a little nervous about making the first move on me because you're some romantic who puts women like me up on a pedestal so here, I'm going to give you the greatest gift any desireable woman can give to a sexually inexperienced guy.""",3743
Dawson's Creek,1,3,Dawson,An in?,3744
Dawson's Creek,1,3,Pacey,"Exactly! She's saying she wants it just as bad as you do, man. Your carnal needs a reciprocal.",3745
Dawson's Creek,1,3,Dawson,"This is not about s*x Pacey it's about romance. You have no idea what I'm talking about, do you?",3746
Dawson's Creek,1,3,Pacey,"Yeah, I do.",3747
Dawson's Creek,1,3,Dawson,No you don't because what I was going to say before this the world according to Pacey speech is this has nothing to do with the stupid in or even getting Jen in the sack. It has to do with one thing.,3748
Dawson's Creek,1,3,Pacey,"The fact that you are scared. Face it. Dawson, the Jen Lindley you have built up in your mind does not entirely exist, okay? In your movies, she can be whatever you want, but in real life, the scripts got thrown out.",3749
Dawson's Creek,1,3,Dawson,So it seems.,3750
Dawson's Creek,1,3,Pacey,"All I can say is enjoy it, man. Life has some pretty unexpected benefits.",3751
Dawson's Creek,1,3,Dawson,"Yeah, I could do without all the unexpected plot twists though. The virginal girlfriend--",3752
Dawson's Creek,1,3,Pacey,Is not exactly a virgin.,3753
Dawson's Creek,1,3,Dawson,And the high school strike out artist,3754
Dawson's Creek,1,3,Pacey,Is now having an affair with his English teacher.,3755
Dawson's Creek,1,3,Dawson,Then there's also the happily married couple who's celebrating they're 20th wedding aniversary tonight who's really not as happy as we thought.,3756
Dawson's Creek,1,3,Pacey,"Yeah. That sucks, man. Have you talked to your mom?",3757
Dawson's Creek,1,3,Dawson,"Nope, change of plan.",3758
Dawson's Creek,1,3,Pacey,"Dawson, I thought you said you were going to tell her.",3759
Dawson's Creek,1,3,Dawson,I'm going to tell my dad.,3760
Dawson's Creek,1,3,Dawson,*CUT TO Leery's living room. Mitch has the stereo on and is getting ready to go out. Dawson turns it off.*,3761
Dawson's Creek,1,3,Dawson,Hey.,3762
Dawson's Creek,1,3,Mitch,Hey. I didn't see you come in.,3763
Dawson's Creek,1,3,Dawson,"So tonight's the big night, huh?",3764
Dawson's Creek,1,3,Mitch,Do you have any idea how long 20 years is?,3765
Dawson's Creek,1,3,Dawson,No..,3766
Dawson's Creek,1,3,Mitch,And that doesn't even include the 4 years your mother and I dated.,3767
Dawson's Creek,1,3,Dawson,There's something I've got to talk to you about.,3768
Dawson's Creek,1,3,Mitch,"Most of our college friends are already on their second marriages by now. We all got married at the same time, early 20s, which is a little young by the way.",3769
Dawson's Creek,1,3,Dawson,I admit that there's a strong possibility that this is not the right time for this.,3770
Dawson's Creek,1,3,Mitch,"But you know, after 20 years I can still say the same thing I did then. Can't imagine my life without her.",3771
Dawson's Creek,1,3,Dawson,Dad.,3772
Dawson's Creek,1,3,Mitch,What?,3773
Dawson's Creek,1,3,Dawson,There's something I've got to tell you.,3774
Dawson's Creek,1,3,Mitch,Sounds serious. What is it?,3775
Dawson's Creek,1,3,Dawson,It is and I know this is the wrong time to talk about this but,3776
Dawson's Creek,1,3,Dawson,*Mrs. Leery walks into the room.*,3777
Dawson's Creek,1,3,Gail,"Hey Dawson. Be ready in a second, honey.",3778
Dawson's Creek,1,3,Gail,*She walks out of the room.*,3779
Dawson's Creek,1,3,Mitch,"Okay. Umm, Dawson, I'm listening.",3780
Dawson's Creek,1,3,Dawson,"Happy Anniversary, dad. Have a great time.",3781
Dawson's Creek,1,3,Mitch,That I will.,3782
Dawson's Creek,1,3,*CUT TO,S.S. Icehouse. Jen walks in.*,3783
Dawson's Creek,1,3,Jen,Hi.,3784
Dawson's Creek,1,3,Joey,"Sorry, kitchen's closed.",3785
Dawson's Creek,1,3,Jen,"Well, if you can stand the shock, I actually came to see you. I need some advice.",3786
Dawson's Creek,1,3,Joey,And in what field do you consider me an expert in?,3787
Dawson's Creek,1,3,Jen,Dawson Leery.,3788
Dawson's Creek,1,3,Joey,"You know, I'm sort of busy here with these receipts and locking up maybe we could do this another time.",3789
Dawson's Creek,1,3,Jen,I told him I wasn't a virgin.,3790
Dawson's Creek,1,3,Joey,I think I have a minute.,3791
Dawson's Creek,1,3,Jen,"It's just that he seemed so disappointed in me, which of course made me angry and now I don't know where we are.",3792
Dawson's Creek,1,3,Joey,"Well, let me tell you about Dawson. Granted he's articulate for his age but he's not exactly mature. He's the classic only child. He pouts when things don't go his way and he only sees things in black and white. Anything else confuses him.",3793
Dawson's Creek,1,3,Jen,Yeah.,3794
Dawson's Creek,1,3,Joey,"And when it comes to women...there are popes who have had more experience. I mean the guy was a shrimp until last summer. To say his s*x life is limited is the understatement of the decade. It's barren. A desert. I don't envy what you have to deal with, believe me.",3795
Dawson's Creek,1,3,Jen,"You're not trying to scare me off, are you?",3796
Dawson's Creek,1,3,Joey,"No. I'm just trying to say that every guy that grows up to be one of the good ones...he was probably a dweeb with girls when he was 15, too.",3797
Dawson's Creek,1,3,Jen,So what would you do?,3798
Dawson's Creek,1,3,Joey,"Same as you. I'd get hurt, mad, confused, ask people for advice, maybe the wrong people, and then I'd wait.",3799
Dawson's Creek,1,3,Jen,For what?,3800
Dawson's Creek,1,3,Joey,"For him to grow up, come around, everything.",3801
Dawson's Creek,1,3,Jen,And how long does that take?,3802
Dawson's Creek,1,3,Joey,Don't go by me. I'd probably be stupid enough to wait forever.,3803
Dawson's Creek,1,3,Jen,Mind a little company?,3804
Dawson's Creek,1,3,Jen,*CUT TO Tamara's house. Pacey is there reading a magazine while Tamara is grading papers or something.*,3805
Dawson's Creek,1,3,Pacey,Can I ask you a question? How old are you Tamara? Like 35?,3806
Dawson's Creek,1,3,Tamara,Something like that.,3807
Dawson's Creek,1,3,Pacey,"I mean, you've been with other guys, right?",3808
Dawson's Creek,1,3,Tamara,"Some, yes.",3809
Dawson's Creek,1,3,Pacey,A lot?,3810
Dawson's Creek,1,3,Tamara,"Well, not a lot that mattered.",3811
Dawson's Creek,1,3,Pacey,And how many was that?,3812
Dawson's Creek,1,3,Tamara,That mattered? You want numbers?,3813
Dawson's Creek,1,3,Tamara,*Pacey nods.*,3814
Dawson's Creek,1,3,Tamara,"Well, let's see. There was one in high school, one in college, since then I'd say uhhh there's been three. But no one for a few years.",3815
Dawson's Creek,1,3,Pacey,Oh. Great...thanks..,3816
Dawson's Creek,1,3,Tamara,Pacey.,3817
Dawson's Creek,1,3,Pacey,Yeah?,3818
Dawson's Creek,1,3,Tamara,About the one in high school...I didn't mean my high school.,3819
Dawson's Creek,1,3,Tamara,*Pacey smiles.*,3820
Dawson's Creek,1,3,Tamara,*CUT TO Jen talking to her Gramps.*,3821
Dawson's Creek,1,3,Jen,"Well it's been another busy week here in Capeside. The last two people who I thought ever would agree on something now do. Both Grams and Dawson officially think I'm a slut. You know, between you and me, I don't even know what the big deal is. I mean, in two years, nearly 55% of my peers will have had s*x, and in five years, in 5 years it will be almost 100 and nobody will care when I did it. But as for now, it's an unfortunate and major deal. Who knows? Maybe by the time you wake up a 15-year-old girl with a shady past won't be such a bad thing.",3822
